fish_id,station,dist_mean,dist_sd,dist_var_coef,step_mean,step_max,temperature,shift_duration,shift,day,shift_id
EM0004,TOR05,84,12.69,0.15,14.16,32.16,19.863,4,"[19,23)",03/08/2023,"2023-08-03 [19,23)"
EM0007,TOR05,121.85,30.4,0.25,36.18,54.91,19.733,4,"[19,23)",03/08/2023,"2023-08-03 [19,23)"
EM0001,TOR05,122.61,11.24,0.09,13.69,22.61,19.757,4,"[19,23)",03/08/2023,"2023-08-03 [19,23)"
EM0003,TOR05,135.43,NA,NA,0.86,0.86,19.7,4,"[19,23)",03/08/2023,"2023-08-03 [19,23)"
EM0004,TOR05,91.57,10.85,0.12,12.47,39.97,19.42,3,"[8,11)",04/08/2023,"2023-08-04 [8,11)"
EM0001,TOR05,102.58,8.95,0.09,7.67,23.04,19.307,3,"[8,11)",04/08/2023,"2023-08-04 [8,11)"
EM0007,TOR05,126.73,NA,NA,40.44,40.44,19.3,3,"[8,11)",04/08/2023,"2023-08-04 [8,11)"
EM0001,TOR05,97.88,7.35,0.08,4.52,22.49,19.267,2,"[11,13)",04/08/2023,"2023-08-04 [11,13)"
EM0004,TOR05,81.77,6.43,0.08,7.79,14.53,19.2,2,"[11,13)",04/08/2023,"2023-08-04 [11,13)"
EM0007,TOR05,138.47,NA,NA,11.74,11.74,19.2,2,"[11,13)",04/08/2023,"2023-08-04 [11,13)"
EM0003,TOR05,137.55,13.17,0.1,18.63,18.63,19.45,5,"[13,18)",04/08/2023,"2023-08-04 [13,18)"
EM0004,TOR05,85.27,8.06,0.09,8.82,27.27,19.538,5,"[13,18)",04/08/2023,"2023-08-04 [13,18)"
EM0007,TOR05,119.06,NA,NA,19.41,19.41,19.7,5,"[13,18)",04/08/2023,"2023-08-04 [13,18)"
EM0004,TOR05,74.95,7.18,0.1,6,24.43,19.367,4,"[19,23)",04/08/2023,"2023-08-04 [19,23)"
EM0001,TOR05,86.14,10.87,0.13,12.92,24.55,19.375,4,"[19,23)",04/08/2023,"2023-08-04 [19,23)"
EM0004,TOR05,82.43,9.15,0.11,10.74,28.6,19.741,3,"[8,11)",05/08/2023,"2023-08-05 [8,11)"
EM0001,TOR05,84.87,6.31,0.07,12.63,19.96,19.8,3,"[8,11)",05/08/2023,"2023-08-05 [8,11)"
EM0003,TOR05,122.18,NA,NA,8.25,8.25,19.8,3,"[8,11)",05/08/2023,"2023-08-05 [8,11)"
EM0004,TOR05,79.86,3.33,0.04,1.96,5.97,19.42,2,"[11,13)",05/08/2023,"2023-08-05 [11,13)"
EM0001,TOR05,73.34,NA,NA,10.92,10.92,19.3,2,"[11,13)",05/08/2023,"2023-08-05 [11,13)"
EM0007,TOR05,120.93,27.85,0.23,39.39,39.39,19.05,5,"[13,18)",05/08/2023,"2023-08-05 [13,18)"
EM0004,TOR05,76.02,11.48,0.15,11.53,31.72,19.206,5,"[13,18)",05/08/2023,"2023-08-05 [13,18)"
EM0001,TOR05,104.42,5.06,0.05,16.07,36.84,19.067,5,"[13,18)",05/08/2023,"2023-08-05 [13,18)"
EM0003,TOR05,112.63,5.4,0.05,6.68,7.64,20.65,5,"[13,18)",05/08/2023,"2023-08-05 [13,18)"
EM0004,TOR05,77.67,10.29,0.13,9.93,27.27,20.205,4,"[19,23)",05/08/2023,"2023-08-05 [19,23)"
EM0007,TOR05,111.43,38.79,0.35,39.26,61.21,20.033,4,"[19,23)",05/08/2023,"2023-08-05 [19,23)"
EM0003,TOR05,113.08,NA,NA,5.08,5.08,20.1,4,"[19,23)",05/08/2023,"2023-08-05 [19,23)"
EM0001,TOR05,110.39,4.23,0.04,6.32,13.04,20.825,4,"[19,23)",05/08/2023,"2023-08-05 [19,23)"
EM0004,TOR05,64.12,7.82,0.12,9.42,28.48,19.03,3,"[8,11)",06/08/2023,"2023-08-06 [8,11)"
EM0007,TOR05,136.16,2.95,0.02,3.2,6.13,18.975,3,"[8,11)",06/08/2023,"2023-08-06 [8,11)"
EM0001,TOR05,114.05,7.13,0.06,8.24,18.56,19.017,3,"[8,11)",06/08/2023,"2023-08-06 [8,11)"
EM0003,TOR05,119.03,NA,NA,1.37,1.37,18.8,3,"[8,11)",06/08/2023,"2023-08-06 [8,11)"
EM0001,TOR05,116.43,14.23,0.12,19.99,27.52,19.4,2,"[11,13)",06/08/2023,"2023-08-06 [11,13)"
EM0007,TOR05,133.24,8.72,0.07,13.17,23.78,19.467,2,"[11,13)",06/08/2023,"2023-08-06 [11,13)"
EM0004,TOR05,79.14,6.68,0.08,7.67,17.64,19.317,2,"[11,13)",06/08/2023,"2023-08-06 [11,13)"
EM0003,TOR05,123.71,NA,NA,4.68,4.68,19.5,2,"[11,13)",06/08/2023,"2023-08-06 [11,13)"
EM0004,TOR05,80,5.47,0.07,4.18,22.26,20.7,5,"[13,18)",06/08/2023,"2023-08-06 [13,18)"
EM0007,TOR05,133.67,7.08,0.05,6.93,25.12,20.317,5,"[13,18)",06/08/2023,"2023-08-06 [13,18)"
EM0003,TOR05,127.43,1.55,0.01,1.81,4.69,20.569,5,"[13,18)",06/08/2023,"2023-08-06 [13,18)"
EM0001,TOR05,120.44,16.42,0.14,17.98,40.69,20.856,5,"[13,18)",06/08/2023,"2023-08-06 [13,18)"
EM0004,TOR05,75.93,7.07,0.09,8.42,28.24,19.225,4,"[19,23)",06/08/2023,"2023-08-06 [19,23)"
EM0003,TOR05,135.86,2.42,0.02,3.14,5.07,19.55,4,"[19,23)",06/08/2023,"2023-08-06 [19,23)"
EM0001,TOR05,96.78,8.91,0.09,7.28,11.49,19.15,4,"[19,23)",06/08/2023,"2023-08-06 [19,23)"
EM0007,TOR05,126.82,13.43,0.11,11.64,29.46,19.06,4,"[19,23)",06/08/2023,"2023-08-06 [19,23)"
EM0001,TOR05,78.59,27.25,0.35,8.9,37.36,20.223,3,"[8,11)",07/08/2023,"2023-08-07 [8,11)"
EM0004,TOR05,81.14,4.55,0.06,5.1,13.79,19.512,3,"[8,11)",07/08/2023,"2023-08-07 [8,11)"
EM0007,TOR05,123.93,NA,NA,5.03,5.03,19.5,3,"[8,11)",07/08/2023,"2023-08-07 [8,11)"
EM0007,TOR04,103.56,7.3,0.07,15.21,15.21,24.75,2,"[11,13)",07/08/2023,"2023-08-07 [11,13)"
EM0004,TOR05,80.87,7.41,0.09,7.67,19.24,23.56,2,"[11,13)",07/08/2023,"2023-08-07 [11,13)"
EM0001,TOR05,95.13,11.51,0.12,7.84,22.38,23.425,2,"[11,13)",07/08/2023,"2023-08-07 [11,13)"
EM0003,TOR05,106.75,NA,NA,28.43,28.43,24.3,2,"[11,13)",07/08/2023,"2023-08-07 [11,13)"
EM0004,TOR05,91.17,4.1,0.04,3.04,17.5,24.733,5,"[13,18)",07/08/2023,"2023-08-07 [13,18)"
EM0007,TOR04,89.6,15.09,0.17,20.4,21.33,27.6,5,"[13,18)",07/08/2023,"2023-08-07 [13,18)"
EM0001,TOR05,118.25,4.05,0.03,3.32,8.86,25.1,5,"[13,18)",07/08/2023,"2023-08-07 [13,18)"
EM0003,TOR05,142.09,1.99,0.01,12.54,34.01,20.9,5,"[13,18)",07/08/2023,"2023-08-07 [13,18)"
EM0004,TOR05,80.25,15.22,0.19,16.49,37.39,19.55,4,"[19,23)",07/08/2023,"2023-08-07 [19,23)"
EM0007,TOR05,124.43,24.83,0.2,14.08,40.65,19.525,4,"[19,23)",07/08/2023,"2023-08-07 [19,23)"
EM0003,TOR05,130.35,5.65,0.04,8.43,11.05,19.467,4,"[19,23)",07/08/2023,"2023-08-07 [19,23)"
EM0001,TOR05,100.02,4.12,0.04,7.03,8.23,19.3,4,"[19,23)",07/08/2023,"2023-08-07 [19,23)"
EM0004,TOR05,70.19,5.83,0.08,8.12,15.42,22.9,3,"[8,11)",08/08/2023,"2023-08-08 [8,11)"
EM0003,TOR05,122.99,4.04,0.03,7.18,7.66,21.267,3,"[8,11)",08/08/2023,"2023-08-08 [8,11)"
EM0003,TOR05,115.79,9.63,0.08,12.13,20.33,21.7,2,"[11,13)",08/08/2023,"2023-08-08 [11,13)"
EM0004,TOR05,75.69,8.39,0.11,5.3,15.13,22.867,2,"[11,13)",08/08/2023,"2023-08-08 [11,13)"
EM0001,TOR05,125.08,8.36,0.07,8.86,26.14,22.133,2,"[11,13)",08/08/2023,"2023-08-08 [11,13)"
EM0004,TOR05,86.37,6.21,0.07,5.99,17.07,23.081,5,"[13,18)",08/08/2023,"2023-08-08 [13,18)"
EM0003,TOR05,125.59,NA,NA,4.89,4.89,25.1,5,"[13,18)",08/08/2023,"2023-08-08 [13,18)"
EM0007,TOR04,104.24,18.78,0.18,11.12,20.04,22.383,5,"[13,18)",08/08/2023,"2023-08-08 [13,18)"
EM0001,TOR05,136.45,7.65,0.06,20.89,64.79,24.725,5,"[13,18)",08/08/2023,"2023-08-08 [13,18)"
EM0004,TOR05,73.76,8.49,0.12,7.48,19,19.947,4,"[19,23)",08/08/2023,"2023-08-08 [19,23)"
EM0007,TOR05,111.97,8.1,0.07,5.73,16.99,19.875,4,"[19,23)",08/08/2023,"2023-08-08 [19,23)"
EM0001,TOR05,128.95,10.67,0.08,14.49,19.22,20.1,4,"[19,23)",08/08/2023,"2023-08-08 [19,23)"
EM0004,TOR05,77.11,8.56,0.11,6.7,23.37,19.969,3,"[8,11)",09/08/2023,"2023-08-09 [8,11)"
EM0007,TOR05,137.18,3.69,0.03,3.35,8.91,20.157,3,"[8,11)",09/08/2023,"2023-08-09 [8,11)"
EM0001,TOR05,108,14.06,0.13,18.3,30.45,19.743,3,"[8,11)",09/08/2023,"2023-08-09 [8,11)"
EM0003,TOR05,124.45,NA,NA,6.57,6.57,19.5,3,"[8,11)",09/08/2023,"2023-08-09 [8,11)"
EM0007,TOR05,117.86,12.6,0.11,12.97,36.68,19.517,2,"[11,13)",09/08/2023,"2023-08-09 [11,13)"
EM0004,TOR05,68.89,7.33,0.11,10.99,29.37,20.173,2,"[11,13)",09/08/2023,"2023-08-09 [11,13)"
EM0001,TOR05,96.4,9,0.09,12.29,23.14,19.657,2,"[11,13)",09/08/2023,"2023-08-09 [11,13)"
EM0003,TOR05,124.38,7.48,0.06,7.89,10.57,19.55,2,"[11,13)",09/08/2023,"2023-08-09 [11,13)"
EM0004,TOR05,77.14,5.04,0.07,4.33,14.55,24.195,5,"[13,18)",09/08/2023,"2023-08-09 [13,18)"
EM0007,TOR05,126.23,18.67,0.15,12.93,36.08,23.556,5,"[13,18)",09/08/2023,"2023-08-09 [13,18)"
EM0003,TOR05,115.36,26.71,0.23,30.2,37.78,24.4,5,"[13,18)",09/08/2023,"2023-08-09 [13,18)"
EM0001,TOR05,114.54,NA,NA,2.51,2.51,25.4,5,"[13,18)",09/08/2023,"2023-08-09 [13,18)"
EM0004,TOR05,84.99,6.63,0.08,5.9,23.82,22.403,4,"[19,23)",09/08/2023,"2023-08-09 [19,23)"
EM0007,TOR04,106.24,24.9,0.23,9.22,31.13,22.712,4,"[19,23)",09/08/2023,"2023-08-09 [19,23)"
EM0003,TOR05,138.04,3.7,0.03,3.89,5.24,23.05,4,"[19,23)",09/08/2023,"2023-08-09 [19,23)"
EM0001,TOR04,58.69,3.1,0.05,4.39,4.39,22.45,4,"[19,23)",09/08/2023,"2023-08-09 [19,23)"
EM0004,TOR05,77.81,6.31,0.08,6.14,19.55,22.607,3,"[8,11)",10/08/2023,"2023-08-10 [8,11)"
EM0007,TOR05,127.05,33.22,0.26,38.06,46.98,23,3,"[8,11)",10/08/2023,"2023-08-10 [8,11)"
EM0001,TOR05,105.17,19.58,0.19,16.99,32.49,22.267,3,"[8,11)",10/08/2023,"2023-08-10 [8,11)"
EM0003,TOR05,123.1,NA,NA,3.5,3.5,23.5,3,"[8,11)",10/08/2023,"2023-08-10 [8,11)"
EM0004,TOR05,85.62,6.93,0.08,5.85,17.4,24.225,2,"[11,13)",10/08/2023,"2023-08-10 [11,13)"
EM0004,TOR05,90,9.07,0.1,8.64,32.44,21.578,5,"[13,18)",10/08/2023,"2023-08-10 [13,18)"
EM0001,TOR05,104.91,8.47,0.08,7.23,27.85,21.205,5,"[13,18)",10/08/2023,"2023-08-10 [13,18)"
EM0007,TOR05,149.62,6.78,0.05,6.16,16.03,21.583,5,"[13,18)",10/08/2023,"2023-08-10 [13,18)"
EM0003,TOR05,135.94,NA,NA,12.84,12.84,20.9,5,"[13,18)",10/08/2023,"2023-08-10 [13,18)"
EM0004,TOR05,80.49,11.45,0.14,10.47,24.68,20.63,4,"[19,23)",10/08/2023,"2023-08-10 [19,23)"
EM0007,TOR05,155.16,13.69,0.09,21.66,29.48,20.867,4,"[19,23)",10/08/2023,"2023-08-10 [19,23)"
EM0003,TOR05,130.8,NA,NA,5.17,5.17,20.6,4,"[19,23)",10/08/2023,"2023-08-10 [19,23)"
EM0001,TOR05,113.63,7.57,0.07,8.08,10.7,20.6,4,"[19,23)",10/08/2023,"2023-08-10 [19,23)"
EM0004,TOR05,68.99,9.39,0.14,8.11,26.61,20.796,3,"[8,11)",11/08/2023,"2023-08-11 [8,11)"
EM0001,TOR05,100.65,8.07,0.08,10.84,19.7,20.72,3,"[8,11)",11/08/2023,"2023-08-11 [8,11)"
EM0007,TOR05,120.39,15.76,0.13,8.61,43.42,20.973,3,"[8,11)",11/08/2023,"2023-08-11 [8,11)"
EM0003,TOR05,132.66,NA,NA,4.92,4.92,20.9,3,"[8,11)",11/08/2023,"2023-08-11 [8,11)"
EM0007,TOR05,129.4,15.24,0.12,13.66,35.49,21.218,2,"[11,13)",11/08/2023,"2023-08-11 [11,13)"
EM0004,TOR05,79.53,8.09,0.1,11.11,24.84,21.067,2,"[11,13)",11/08/2023,"2023-08-11 [11,13)"
EM0001,TOR05,104.61,13.96,0.13,11.11,14.99,21.367,2,"[11,13)",11/08/2023,"2023-08-11 [11,13)"
EM0007,TOR05,123.41,38.55,0.31,29.36,111.55,24.5,5,"[13,18)",11/08/2023,"2023-08-11 [13,18)"
EM0004,TOR05,83.79,6.73,0.08,4.46,13.06,25.304,5,"[13,18)",11/08/2023,"2023-08-11 [13,18)"
EM0003,TOR05,129.39,3.59,0.03,4.18,9.6,24.92,5,"[13,18)",11/08/2023,"2023-08-11 [13,18)"
EM0001,TOR05,98.34,18.26,0.19,14.47,28.4,25.512,5,"[13,18)",11/08/2023,"2023-08-11 [13,18)"
EM0007,TOR05,110.66,7.51,0.07,5.57,12.84,21.629,4,"[19,23)",11/08/2023,"2023-08-11 [19,23)"
EM0001,TOR05,130.66,29,0.22,15.9,53.72,21.78,4,"[19,23)",11/08/2023,"2023-08-11 [19,23)"
EM0004,TOR05,90.8,11.1,0.12,11.09,33.88,20.554,4,"[19,23)",11/08/2023,"2023-08-11 [19,23)"
EM0003,TOR05,124.66,13.62,0.11,15.93,20.26,20.35,4,"[19,23)",11/08/2023,"2023-08-11 [19,23)"
EM0001,TOR04,63.34,5.88,0.09,2.75,4.39,23.625,3,"[8,11)",12/08/2023,"2023-08-12 [8,11)"
EM0004,TOR05,83.98,9.88,0.12,8.55,24.06,22.978,3,"[8,11)",12/08/2023,"2023-08-12 [8,11)"
EM0003,TOR05,125.5,1.78,0.01,2.04,2.51,22.2,3,"[8,11)",12/08/2023,"2023-08-12 [8,11)"
EM0007,TOR05,115.48,41.69,0.36,24,30.66,23.35,3,"[8,11)",12/08/2023,"2023-08-12 [8,11)"
EM0004,TOR05,86,9.75,0.11,7.55,27.16,23.717,2,"[11,13)",12/08/2023,"2023-08-12 [11,13)"
EM0001,TOR05,146.11,NA,NA,74.41,74.41,24.4,2,"[11,13)",12/08/2023,"2023-08-12 [11,13)"
EM0004,TOR05,79.85,5.21,0.07,3.58,17.81,21.503,5,"[13,18)",12/08/2023,"2023-08-12 [13,18)"
EM0001,TOR05,106.76,31.69,0.3,26.12,54.71,21.4,5,"[13,18)",12/08/2023,"2023-08-12 [13,18)"
EM0007,TOR05,136.11,11.82,0.09,14.01,46.74,21.379,5,"[13,18)",12/08/2023,"2023-08-12 [13,18)"
EM0003,TOR05,122.41,10.25,0.08,7.69,16.56,21.436,5,"[13,18)",12/08/2023,"2023-08-12 [13,18)"
EM0004,TOR05,88.21,11.01,0.12,15.15,21.67,20.764,4,"[19,23)",12/08/2023,"2023-08-12 [19,23)"
EM0007,TOR04,143.39,22.68,0.16,13.14,27.93,19.883,4,"[19,23)",12/08/2023,"2023-08-12 [19,23)"
EM0003,TOR05,133.44,9.48,0.07,7.15,20.21,20.629,4,"[19,23)",12/08/2023,"2023-08-12 [19,23)"
EM0001,TOR05,146.01,25.4,0.17,12.47,36.24,20.387,4,"[19,23)",12/08/2023,"2023-08-12 [19,23)"
EM0003,TOR05,106.63,35.54,0.33,16.42,37.25,21.5,3,"[8,11)",13/08/2023,"2023-08-13 [8,11)"
EM0004,TOR05,73.36,10.95,0.15,14.72,37.58,21.03,3,"[8,11)",13/08/2023,"2023-08-13 [8,11)"
EM0001,TOR05,30.75,43.49,1.41,64.46,64.46,21.4,3,"[8,11)",13/08/2023,"2023-08-13 [8,11)"
EM0007,TOR05,96.02,7.39,0.08,20.37,30.29,21.2,3,"[8,11)",13/08/2023,"2023-08-13 [8,11)"
EM0004,TOR05,79.83,10.97,0.14,12.18,26.41,20.433,2,"[11,13)",13/08/2023,"2023-08-13 [11,13)"
EM0003,TOR05,132.52,9.76,0.07,12.89,18.71,20.833,2,"[11,13)",13/08/2023,"2023-08-13 [11,13)"
EM0007,TOR05,108.42,49.97,0.46,35.76,52.96,22.45,2,"[11,13)",13/08/2023,"2023-08-13 [11,13)"
EM0007,TOR05,117.22,22.12,0.19,15.5,53.19,21.024,5,"[13,18)",13/08/2023,"2023-08-13 [13,18)"
EM0004,TOR05,74.87,9.31,0.12,7.5,24.09,20.449,5,"[13,18)",13/08/2023,"2023-08-13 [13,18)"
EM0001,TOR05,93.3,9.88,0.11,8.41,37.83,20.59,5,"[13,18)",13/08/2023,"2023-08-13 [13,18)"
EM0003,TOR05,124.78,13.32,0.11,12.79,40.83,20.627,5,"[13,18)",13/08/2023,"2023-08-13 [13,18)"
EM0004,TOR05,72.45,12.86,0.18,10.51,40.13,22.189,4,"[19,23)",13/08/2023,"2023-08-13 [19,23)"
EM0003,TOR05,138.43,NA,NA,1,1,21.4,4,"[19,23)",13/08/2023,"2023-08-13 [19,23)"
EM0007,TOR04,37.25,NA,NA,48.27,48.27,24.9,4,"[19,23)",13/08/2023,"2023-08-13 [19,23)"
EM0007,TOR05,123.31,37.84,0.31,9.06,19.71,22.25,3,"[8,11)",14/08/2023,"2023-08-14 [8,11)"
EM0004,TOR05,68.65,12.53,0.18,14.26,33.1,22.176,3,"[8,11)",14/08/2023,"2023-08-14 [8,11)"
EM0003,TOR05,115.36,18.31,0.16,18.92,35.1,22.45,3,"[8,11)",14/08/2023,"2023-08-14 [8,11)"
EM0001,TOR05,89.71,9.59,0.11,12.74,24.73,22.7,3,"[8,11)",14/08/2023,"2023-08-14 [8,11)"
EM0004,TOR05,67.26,7.53,0.11,5.43,10.65,25.1,2,"[11,13)",14/08/2023,"2023-08-14 [11,13)"
EM0001,TOR05,99.99,13.11,0.13,8.67,21.96,24.833,2,"[11,13)",14/08/2023,"2023-08-14 [11,13)"
EM0003,TOR05,125.78,3.6,0.03,3.46,4.75,24.8,2,"[11,13)",14/08/2023,"2023-08-14 [11,13)"
EM0007,TOR04,77.03,0.22,0,4.57,8.84,26.7,2,"[11,13)",14/08/2023,"2023-08-14 [11,13)"
EM0004,TOR05,77.75,6.31,0.08,5.67,25.17,26.847,5,"[13,18)",14/08/2023,"2023-08-14 [13,18)"
EM0003,TOR05,127.6,10.85,0.09,14.2,28.91,26.88,5,"[13,18)",14/08/2023,"2023-08-14 [13,18)"
EM0001,TOR05,113.75,6.89,0.06,7.13,16.24,26.529,5,"[13,18)",14/08/2023,"2023-08-14 [13,18)"
EM0007,TOR04,131.79,NA,NA,54.92,54.92,27.5,5,"[13,18)",14/08/2023,"2023-08-14 [13,18)"
EM0001,TOR05,118.46,5.45,0.05,5.15,8.27,23.1,4,"[19,23)",14/08/2023,"2023-08-14 [19,23)"
EM0004,TOR05,95.02,6.3,0.07,7.49,12.29,23.433,4,"[19,23)",14/08/2023,"2023-08-14 [19,23)"
EM0003,TOR05,118.44,NA,NA,14.84,14.84,22.6,4,"[19,23)",14/08/2023,"2023-08-14 [19,23)"
EM0004,TOR05,81.25,7.97,0.1,6.98,19.69,21.7,3,"[8,11)",15/08/2023,"2023-08-15 [8,11)"
EM0007,TOR05,129.52,3.8,0.03,3.35,8.08,22.14,3,"[8,11)",15/08/2023,"2023-08-15 [8,11)"
EM0003,TOR05,119.54,9.03,0.08,11.78,17.87,21.9,3,"[8,11)",15/08/2023,"2023-08-15 [8,11)"
EM0001,TOR05,105.01,14.35,0.14,16.16,35.68,22.04,3,"[8,11)",15/08/2023,"2023-08-15 [8,11)"
EM0001,TOR05,99.35,7.14,0.07,6.76,20.02,22.3,2,"[11,13)",15/08/2023,"2023-08-15 [11,13)"
EM0004,TOR05,76.93,5.21,0.07,6.18,15.64,22.271,2,"[11,13)",15/08/2023,"2023-08-15 [11,13)"
EM0003,TOR05,137.42,1.74,0.01,10.31,18.15,21.9,2,"[11,13)",15/08/2023,"2023-08-15 [11,13)"
EM0007,TOR05,135.15,13.76,0.1,10.87,19.46,22.3,2,"[11,13)",15/08/2023,"2023-08-15 [11,13)"
EM0004,TOR05,84.02,5.17,0.06,4.97,28.25,27.023,5,"[13,18)",15/08/2023,"2023-08-15 [13,18)"
EM0001,TOR05,128.32,7.07,0.06,9.72,25.29,26.467,5,"[13,18)",15/08/2023,"2023-08-15 [13,18)"
EM0007,TOR05,139.75,3.25,0.02,2.04,3.49,26.4,5,"[13,18)",15/08/2023,"2023-08-15 [13,18)"
EM0003,TOR05,136.04,0.42,0,1.45,2.31,27.2,5,"[13,18)",15/08/2023,"2023-08-15 [13,18)"
EM0004,TOR05,73.35,5.8,0.08,6.28,16.4,26.968,4,"[19,23)",15/08/2023,"2023-08-15 [19,23)"
EM0003,TOR05,122.9,15.15,0.12,11.78,21.43,27.15,4,"[19,23)",15/08/2023,"2023-08-15 [19,23)"
EM0004,TOR05,81.2,5.55,0.07,4.46,19.99,27.418,3,"[8,11)",16/08/2023,"2023-08-16 [8,11)"
EM0007,TOR05,126.89,NA,NA,14.44,14.44,27.3,3,"[8,11)",16/08/2023,"2023-08-16 [8,11)"
EM0001,TOR05,131.18,1.04,0.01,13.18,24.88,27.5,3,"[8,11)",16/08/2023,"2023-08-16 [8,11)"
EM0003,TOR05,87.87,58.56,0.67,41.62,79.09,27.4,2,"[11,13)",16/08/2023,"2023-08-16 [11,13)"
EM0004,TOR05,67.9,23.62,0.35,25.01,78.05,27.423,2,"[11,13)",16/08/2023,"2023-08-16 [11,13)"
EM0007,TOR05,121.83,21.44,0.18,23.65,45.53,27.35,2,"[11,13)",16/08/2023,"2023-08-16 [11,13)"
EM0001,TOR05,118.01,7.71,0.07,10.54,17.59,27.333,2,"[11,13)",16/08/2023,"2023-08-16 [11,13)"
EM0001,TOR05,132.92,4.51,0.03,4.52,9.52,27.491,5,"[13,18)",16/08/2023,"2023-08-16 [13,18)"
EM0004,TOR05,76.65,15.61,0.2,10.19,73.2,27.474,5,"[13,18)",16/08/2023,"2023-08-16 [13,18)"
EM0003,TOR05,129.17,9.34,0.07,7.95,17.87,27.45,5,"[13,18)",16/08/2023,"2023-08-16 [13,18)"
EM0007,TOR05,131.27,16.37,0.12,19.45,23.16,27.55,5,"[13,18)",16/08/2023,"2023-08-16 [13,18)"
EM0004,TOR05,83.48,13.05,0.16,10.27,27.44,26.686,4,"[19,23)",16/08/2023,"2023-08-16 [19,23)"
EM0001,TOR05,125.23,25.58,0.2,21.14,48.87,25.767,4,"[19,23)",16/08/2023,"2023-08-16 [19,23)"
EM0007,TOR04,126.45,NA,NA,NA,#¿NOMBRE?,23.5,4,"[19,23)",16/08/2023,"2023-08-16 [19,23)"
EM0007,TOR05,123.24,8.09,0.07,8.26,17.2,25.8,3,"[8,11)",17/08/2023,"2023-08-17 [8,11)"
EM0004,TOR05,81.75,5.91,0.07,5.37,16.11,24.697,3,"[8,11)",17/08/2023,"2023-08-17 [8,11)"
EM0001,TOR05,109.23,7.79,0.07,4.51,15.68,23.771,3,"[8,11)",17/08/2023,"2023-08-17 [8,11)"
EM0003,TOR05,138.66,0.11,0,1.88,5.35,23.667,3,"[8,11)",17/08/2023,"2023-08-17 [8,11)"
EM0004,TOR05,86.49,2.85,0.03,2.65,6.72,24.95,2,"[11,13)",17/08/2023,"2023-08-17 [11,13)"
EM0001,TOR05,106.44,8.54,0.08,11.25,17.92,24.1,2,"[11,13)",17/08/2023,"2023-08-17 [11,13)"
EM0007,TOR05,123.36,7.57,0.06,6.24,17.18,24.26,2,"[11,13)",17/08/2023,"2023-08-17 [11,13)"
EM0003,TOR05,125.31,NA,NA,13.47,13.47,27.2,2,"[11,13)",17/08/2023,"2023-08-17 [11,13)"
EM0004,TOR05,86.8,3.62,0.04,3.41,14.51,27.585,5,"[13,18)",17/08/2023,"2023-08-17 [13,18)"
EM0003,TOR04,134.94,2.47,0.02,3.49,3.49,27.5,5,"[13,18)",17/08/2023,"2023-08-17 [13,18)"
EM0001,TOR04,58.91,45.56,0.77,9.99,11.69,27.567,5,"[13,18)",17/08/2023,"2023-08-17 [13,18)"
EM0007,TOR04,137.57,6.53,0.05,8.23,19.92,27.567,5,"[13,18)",17/08/2023,"2023-08-17 [13,18)"
EM0004,TOR05,88.51,8.45,0.1,6.73,22.35,26.221,4,"[19,23)",17/08/2023,"2023-08-17 [19,23)"
EM0003,TOR05,122.6,14.88,0.12,12.82,28.63,26.6,4,"[19,23)",17/08/2023,"2023-08-17 [19,23)"
EM0007,TOR05,151.23,NA,NA,1.63,1.63,25,4,"[19,23)",17/08/2023,"2023-08-17 [19,23)"
EM0004,TOR05,76.98,5.59,0.07,5.88,21.63,27.096,3,"[8,11)",18/08/2023,"2023-08-18 [8,11)"
EM0001,TOR05,98.93,12.08,0.12,22.43,28.1,27.1,3,"[8,11)",18/08/2023,"2023-08-18 [8,11)"
EM0004,TOR05,74.38,3.27,0.04,2.68,9.14,26.629,2,"[11,13)",18/08/2023,"2023-08-18 [11,13)"
EM0001,TOR05,112.08,34.8,0.31,35.71,49.21,25.55,2,"[11,13)",18/08/2023,"2023-08-18 [11,13)"
EM0004,TOR05,78.83,7.84,0.1,5.08,19.35,21.995,5,"[13,18)",18/08/2023,"2023-08-18 [13,18)"
EM0001,TOR05,102.62,14.25,0.14,16.36,37.63,22.2,5,"[13,18)",18/08/2023,"2023-08-18 [13,18)"
EM0003,TOR05,130.63,6.32,0.05,6.16,16.28,21.329,5,"[13,18)",18/08/2023,"2023-08-18 [13,18)"
EM0007,TOR05,135.51,11.92,0.09,12.47,33.62,20.383,5,"[13,18)",18/08/2023,"2023-08-18 [13,18)"
EM0007,TOR04,88.51,34.16,0.39,18.69,37.21,21.85,4,"[19,23)",18/08/2023,"2023-08-18 [19,23)"
EM0004,TOR05,72.64,16.16,0.22,11.08,49.85,21.7,4,"[19,23)",18/08/2023,"2023-08-18 [19,23)"
EM0001,TOR05,115.74,54.04,0.47,20.61,33.42,22.35,4,"[19,23)",18/08/2023,"2023-08-18 [19,23)"
EM0003,TOR05,120.77,16.77,0.14,19.1,33.52,21.525,4,"[19,23)",18/08/2023,"2023-08-18 [19,23)"
EM0004,TOR05,80.36,8.04,0.1,9.59,21.52,20.61,3,"[8,11)",19/08/2023,"2023-08-19 [8,11)"
EM0001,TOR05,96.68,10.24,0.11,9.85,19.17,20.692,3,"[8,11)",19/08/2023,"2023-08-19 [8,11)"
